SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
37,61,West Virginia,State,0.8761904761904762,0.8847053696744691,0.899404902846705,0.9163230263395326,0.9237875288683602,0.9385507246376812,0.9147212958551691,0.9323144104803494,0.9195402298850575,0.9096989966555183,0.9096774193548387,0.9124087591240876,0.9027777777777778,0.9038461538461539,0.9090909090909091,0.8975868157739847,0.9289977180972442,0.9258710155670867,0.9125,0.9032258064516129,0.9090909090909091,0.9102597402597403,0.9010762457194772,0.8895478131949592,0.9135522838807097,0.9191368788142982,0.919732441471572,0.9226436781609195,0.9193548387096774,0.9394023615813499,0.9433962264150944,0.9333333333333333,0.9273182957393483,0.9380353240002363,0.9285493290018176,0.9206137424949966,0.9106606785476031,0.9155973641555895,0.9153258101755956,0.9249491397545235,0.9374609130706691,0.9417304296645085,0.9498201438848921,0.9414533686378347,0.933852140077821,0.929567512457805,0.9230588129778694,0.9221876167933225,0.9197080291970803,0.9036144578313253,0.9203539823008849,0.9315068493150684,0.9404388714733543,0.9481216457960644,0.9468085106382979,0.9425287356321839,0.935251798561151,0.9200968523002422,0.9302325581395349,0.9230769230769231,0.9274956258570956,0.928476695718075,0.9208571066311653,0.9402951824004455,0.9373627081590865,0.9518072289156626,0.9459825631617236,0.9473684210526315,0.9409867327175035,0.9304652326163082,0.9310344827586207,0.928,0.9102646868947708,0.9261576971214017,0.929368029739777,0.9426013691416535,0.9469387755102041,0.9549795361527967,0.9523809523809523,0.943976401179941,0.939751272140628,0.9310344827586207,0.9333333333333333,0.9191146318732526,0.923949299533022,0.9342157896650787,0.9296345125613419,0.9362019230769231,0.9437862920499998,0.9470899470899471,0.9459459459459459,0.940262076053443,0.9430331023864511,0.9338122113904567,0.9347826086956522,0.9244444444444444,0.9294417045915784,0.9310172706399121,0.9370288779273024,0.9478672985781991,0.9542423545642676,0.9558210614059461,0.950950950950951,0.9544491978609626,0.9433333333333334,0.94,0.9348370927318296,0.9276844411979547,0.927536231884058,0.9335443037974683,0.9342857142857143,0.9441433930804501
38,38,Nebraska,State,0.9526751457712495,0.9410894215193697,0.9501667370885372,0.9590183600488992,0.9642277736612851,0.9543859649122807,0.9533333333333334,0.9435310936383131,0.9407488752861213,0.9359104781281791,0.9333333333333333,0.9236483163665055,0.9305064782096584,0.9128975780566093,0.9341117597998332,0.9379310344827586,0.944206008583691,0.9523809523809523,0.943952802359882,0.9414634146341463,0.9404255319148936,0.9399735857253231,0.9351927809680065,0.9240254872563718,0.9244712990936556,0.93125,0.9466666666666667,0.9456066945606695,0.9615384615384616,0.9636363636363636,0.96,0.9583333333333334,0.9545534304263906,0.9560229445506692,0.9525615384615385,0.9544416770444168,0.9458844929513415,0.9387755102040817,0.951276102088167,0.967741935483871,0.9699769053117783,0.9746835443037974,0.9724137931034482,0.9714285714285714,0.9626530295986362,0.9616634178037686,0.9538461538461539,0.9523809523809523,0.9517241379310345,0.9572649572649573,0.9633197480548351,0.9727626459143969,0.9731343283582089,0.9773260359655981,0.9761904761904762,0.9693370146114049,0.967741935483871,0.9662921348314607,0.958904109589041,0.95878889823381,0.9555166472124952,0.9635036496350365,0.9707816166481413,0.975609756097561,0.9802816901408451,0.9838012770051605,0.9817260636766654,0.9795918367346939,0.9761092150170648,0.9721229449606862,0.9675894517999781,0.9649122807017544,0.9660107334525939,0.9643650793650793,0.9739130434782609,0.9824561403508771,0.9856733524355301,0.9908536585365854,0.9859154929577465,0.9803921568627451,0.9761904761904762,0.9738058551617874,0.96875,0.9683794466403162,0.9698218265695582,0.9727626459143969,0.9792206390328152,0.9908033826638478,0.9927665140614781,0.9918367346938776,0.9924242424242424,0.9844660194174757,0.9810126582278481,0.9774436090225563,0.9741935483870968,0.9739130434782609,0.9698996655518395,0.9757575757575757,0.984649048981653,0.9928571428571429,1,1,0.9933184855233853,0.9864188706218727,0.9807745890220118,0.9777777777777777,0.968,0.9696969696969697,0.9625668449197861,0.9684143681954529,0.976,0.9897435897435898
39,20,Idaho,State,0.9420118181818182,0.92926243567753,0.952048861283644,0.9581128205128205,0.9682016806722689,0.9989294398610509,0.9598487605414701,0.9671117318435755,0.9379172351068668,0.9414381022979985,0.9651803719758639,0.9548347984237647,0.9704389369961183,0.9446985121378231,0.9621164373417135,0.9775571428571429,0.9868790560471976,0.9903801732435034,0.9968301634968302,0.9865708033760551,0.9759485224022879,1,0.9912389937106918,0.9780406504065041,0.9981134020618556,0.9674138562304219,1.0033700642791552,1.0028564705882352,1.0115606936416186,1.0231159332198718,1.010331914893617,1.0103367789263087,1.0134462936349729,1.0009924937447874,1.0001618837380426,1,1.0014021164021163,1,1.0113778100072517,1.002783901076036,1.009599794766547,1.0167104843148045,1.0093750206776644,1,0.9916631929970822,0.9896535714285715,0.9928432715403093,0.9776544850498339,0.9693558474046279,0.9870883534136546,0.9969,1,1,1,1,0.9931111111111111,0.9906993652372899,0.9825326839024726,0.9821753364859949,0.9788732394366197,0.9818844098504168,0.9966784348337746,1,1,1.0061145080600333,1,1,1,0.99934,0.9945225806451613,0.9880258064516129,1,0.991304347826087,0.994535065489405,1,1.0072492963747721,1.007443276148312,1.0041673868244367,1.0004239084357778,1,1,1,1,0.9961214630779848,0.9995735373024824,1,1,1.0017411607738493,1.0003705075954057,1.0036159100040176,1,1,1,0.9970958373668926,0.996969696969697,0.9919422061683801,1,0.9974645443843402,1,1.0051213282247764,1.0064743967039436,1,1,1,1,0.9922222222222222,0.9862852664576802,0.9851214642291671,0.9845908216318009,1,1,1.0005198382881435
40,18,Hawaii,State,0.9253585061384504,0.9012392180260378,0.9221311475409836,0.9294019933554818,0.9395973154362416,0.9569377990430622,0.952901948525581,0.9498956158663883,0.9583929486160423,0.9604938271604938,0.9674418604651163,0.954653937947494,0.9567567567567568,0.9457760902331551,0.9532147742818058,0.9486290473516751,0.9519230769230769,0.9571428571428572,0.9497638100990056,0.9536456685648002,0.954653937947494,0.9505988023952096,0.9487179487179487,0.9523809523809523,0.9370331418709381,0.9382284382284383,0.9523809523809523,0.94625,0.9538499800337674,0.9577799816028516,0.9648090815273478,0.9696969696969697,0.9694335543912358,0.9699583477959042,0.9652173913043478,0.9688195991091314,0.967741935483871,0.9652317130294193,0.9695652173913043,0.9625040797368883,0.976551724137931,0.9752747252747253,0.9810981098109811,0.9851576483546743,0.9834926470588234,0.9817351598173516,0.9762218871717552,0.9793022412458917,0.9698996655518395,0.9715442452284557,0.9777777777777777,0.970485762857019,0.9766533430232558,0.97632058287796,0.976056338028169,0.9762532981530343,0.9787556904400607,0.972972972972973,0.9655172413793104,0.9733333333333334,0.9705449189985272,0.9640102827763496,0.9732283464566929,0.9755102040816327,0.9757727924872832,0.9790209790209791,0.9741992882562278,0.9764705882352941,0.9776563448694596,0.9697322057787174,0.9730250481695568,0.9717288071006567,0.9726443768996961,0.9685855263157894,0.9787960364177779,0.9752564102564103,0.9809523809523809,0.9786184210526315,0.9814814814814815,0.9805734369219385,0.9832635983263598,0.9806929510155316,0.9768336314847943,0.9776133994229842,0.9765225587934561,0.9730154717362727,0.9750368827793372,0.9777777777777777,0.9785100286532952,0.9837387625594923,0.9803921568627451,0.98046033434236,0.9777777777777777,0.9799916597164304,0.9791666666666666,0.9787234042553191,0.9737107921318449,0.97488283586745506,0.9776739356178608,0.9786206896551725,0.9781078834115806,0.9798661106711901,0.9807692307692307,0.9809870550161812,0.9803921568627451,0.9697986577181208,0.9705449189985272,0.9673387541966595,0.965652841781874,0.9680849619056673,0.9694415173867229,0.9713172554826881
41,28,Maine,State,,,0.9275864377280182,0.93,0.9215376513954713,0.9311808353182188,0.9631578947368421,0.9170758287382804,0.9193245778611632,0.9210523461337794,0.9285714285714286,0.910010111223458,0.8972267536704731,0.8806672081592627,0.8966244725738397,0.9004502251125562,0.91958655963906,0.9465478841870824,0.9247311827956989,0.9224489795918367,0.9152830991911451,0.9060682174296071,0.8898776418242491,0.9157894736842105,0.9062560731396125,0.8755657893755586,0.9148084619782733,0.9024390243902439,0.9489336492890995,0.9467455621301775,0.9448818897637795,0.9162905162064826,0.942852213969666,0.9099181073703366,0.9254627313656828,0.9129564782391195,0.9263565891472868,0.9193548387096774,0.9333333333333333,0.9535446844967326,0.9565217391304348,0.9445250088659354,0.95,0.9591002044989775,0.9493333333333334,0.9285714285714286,0.9072724674953565,0.9258192626274329,0.918918918918919,0.9385474860335196,0.9230769230769231,0.9473407056345445,0.9429664619262565,0.9593712238323826,0.9649122807017544,0.9598853868194842,0.9459459459459459,0.9407833133253302,0.9328358208955224,0.9200457139905472,0.9105757452021234,0.9282136894824707,0.9312169312169312,0.9450203797619863,0.9615384615384616,0.9578544061302682,0.9687836383207751,0.9593548387096774,0.948,0.9456,0.9313556398758193,0.9326424870466321,0.936121636063344,0.9303571428571429,0.9492063492063492,0.9555555555555556,0.9685019841269842,0.9668131757098111,0.9696785930867192,0.9666666666666667,0.9570212765957447,0.9519038076152304,0.9552882126090115,0.9512159192178031,0.9407665505226481,0.9404388714733543,0.9574468085106383,0.9605734767025089,0.9708520576232853,0.9821753364859949,0.9821784368971322,0.9756969263759828,0.9674617013326691,0.9569635231774452,0.9585477929212065,0.9537312402121636,0.9504752376188094,0.9470899470899471,0.9584295612009238,0.975,0.9793147709320695,0.9895789912463526,0.9862475442043221,0.9748061910367762,0.9692307692307692,0.964172813487882,0.95991091314031185,0.9574164046870535,0.9427293767965954,0.9455602240896359,0.9574468085106383,0.973592958122166
42,39,New Hampshire,State,0.9223221052386117,0.9152822436584493,0.9166666666666666,0.906816760475297,0.9307036841154338,0.9375,0.9171592532326689,0.9233610341643582,0.9296482412060302,0.9126403123474865,0.9166666666666666,0.9090578392142598,0.9006004002668445,0.9004502251125562,0.9157127991675338,0.8939299157568892,0.924812030075188,0.9308141150319533,0.935251798561151,0.923943661971831,0.9072724674953565,0.9013333333333333,0.898078529657477,0.8971428571428571,0.8938547486033519,0.9003001000333445,0.8952080042127436,0.9305817445352329,0.93701370878103,0.9420560747663551,0.9471766848816029,0.9350339511837035,0.9296,0.9264160931709899,0.9278350515463918,0.9264623955431754,0.9166666666666666,0.9304652326163082,0.9284770711454992,0.9405374499714122,0.9562305986696231,0.9622641509433962,0.9624457444800906,0.9599862021386685,0.9496948383015147,0.9427637003243006,0.9411533934876423,0.9306480595160125,0.9319512812031832,0.935251798561151,0.9406161201653331,0.9459459459459459,0.9591091384885225,0.9669889963321107,0.9636363636363636,0.9598393574297188,0.954524783992724,0.9468033186920449,0.9409190371991247,0.9336994899960769,0.936973668129657,0.9393330654881479,0.948563794255177,0.9629742962056304,0.9722286279466246,0.9736578859619873,0.9728155339805825,0.9662664379645511,0.9614170212765958,0.9510994934971286,0.9497474153375574,0.9480705097665555,0.9440927643784787,0.9391679711553984,0.9524163139669104,0.9630715079659133,0.975,0.9761139077121652,0.9752105579586385,0.9726108108108108,0.9692680502050454,0.9673659673659674,0.9623115577889447,0.957431606598846,0.9555277728165744,0.9564509564509565,0.964107088728186,0.9781400518710633,0.9856235388650045,0.990110627508652,0.985663082437276,0.9801892743953294,0.978494623655914,0.9726962457337884,0.9697541452258434,0.9686333781161367,0.9623846153846154,0.9606986899563319,0.9703138485680659,0.9829312451611283,0.9928571428571429,0.9982136477313326,0.991304347826087,0.9851301115241635,0.9768487343383427,0.9701506099719408,0.9702850212249848,0.9619565217391305,0.96,0.9651492349800332,0.9727397528927241,0.9807847848791098
43,50,Rhode Island,State,0.9026328362712801,0.8878699458107545,0.9138666552648081,0.9038742097584698,0.9139784946236559,0.9060828381064047,0.9111954888765409,0.9090909090909091,0.8898649510473369,0.8949416342412452,0.8897243107769424,0.8753126116470168,0.8826125330979699,0.8813328586045597,0.8879025286953858,0.8990318118948825,0.9070631970260223,0.9021078956770275,0.9113110539845758,0.9096422073984233,0.89086859688196,0.8827586206896552,0.8813720819437828,0.8776119402985074,0.8790059544127129,0.879919311457773,0.892,0.8821389596216807,0.914609764512411,0.9236947791164659,0.9306532663316583,0.9198542805100182,0.9134406263592867,0.9143613955027761,0.9114826072272881,0.9,0.9084481591811595,0.9199499374217772,0.916275419230625,0.9245225826007881,0.9298245614035088,0.943126607602172,0.9477369342335584,0.9417276856947251,0.9257142857142857,0.9302713307536621,0.9315068493150684,0.9259259259259259,0.9155270655270655,0.9105146092407239,0.9294052251250695,0.9352750809061489,0.9489251775817489,0.9561246351261059,0.9536672629695886,0.9433571818152651,0.9264978381717109,0.9318982258648498,0.92986718987649,0.9216477110139201,0.9266409266409267,0.9190431307219629,0.9201150287571893,0.9388646288209607,0.9520644062054158,0.96,0.9559804357492219,0.9545454545454546,0.9464575446187128,0.9447943682845499,0.943126607602172,0.9394450958087084,0.9271523178807947,0.9382408597063709,0.942472394710177,0.9523302830389444,0.9614791987673343,0.9711428571428572,0.9689922480620154,0.9619518378619951,0.9593878752207181,0.9536945146701243,0.9514087382605145,0.9494610221961,0.9483025331488332,0.95,0.9525433638666927,0.9621841502299274,0.9685264663805436,0.97868638538495,0.9774436090225563,0.9752438109527382,0.9726134074198369,0.9622641509433962,0.9655908242197919,0.9553859519056431,0.959983993597439,0.9572799816028515,0.9636013694555079,0.972492358988608,0.9811320754716981,0.986840640554681,0.9794344473007712,0.9749894022891056,0.9681034393264609,0.9651592704613735,0.9604414571523722,0.9521423799980914,0.9439583492807307,0.9405717889426108,0.958904109589041,0.964561403508772
44,35,Montana,State,0.9348914858096828,0.9723230879199428,1.0005944941718727,1.0059171597633136,0.9962787595865289,0.9737357375810327,0.9448201438848921,0.9896318527410964,0.9431071428571428,0.9853196402762074,0.9822588235294117,0.9452433862433862,0.9211979949874687,0.9403352902519168,0.9711964912280702,1.0114545454545454,0.9988760585065435,1,0.994919540229885,0.9851961722488038,1.0016008174386921,1.0038175113889398,0.9886526910922377,0.9769662921348314,0.9643562374916611,0.9865124349334876,0.9820779220779221,1.0169969666329626,0.9968571428571429,1.0334510638297871,1.001700885224361,1.0249357694408765,1.0040816326530613,1.0163521870286576,0.9922497998398719,1.0119038336582196,0.9896406141046242,1.0124941176470588,1.0151465272043305,1.0273860049048738,1.0062226890756303,1.0078612759167238,1.0230350194552529,1,0.9748068965517241,0.9890859481582538,1.005147619047619,1,0.9921350433013958,0.9896585271317829,0.9926551404754553,0.9988804759329367,1,1.0225078369905956,1.0396041757285777,1,1,0.9966250007584261,0.9935727272727273,1,0.9912663755458515,1,1.0010428326716208,1,0.9965804211469533,1,1,0.9913495638667571,0.991116427366205,0.9869323681468001,0.9698812324106355,0.9819059529764882,0.9811320754716981,0.9727669742913645,0.993841259482829,1,0.9948738738738738,0.998756880733945,1,0.9966666666666667,0.9801757990244071,0.9734513274336283,0.978016491754123,0.9829545454545454,0.9781357882623706,0.9968917827914772,0.9920594795539034,0.9873684210526316,1,0.9947368421052631,1,0.9924748790523623,0.9874686716791979,0.9783853487157574,0.99609375,0.9818181818181818,0.9676372015081693,0.9915555555555555,1,1,0.9964280611515931,1,0.9952153110047847,0.9866666666666667,0.977922077922078,0.9741641984466856,0.9726443768996961,0.9637971428571429,0.9724579606440071,0.9623188405797102,0.9757318181818182,0.9938124045041778
45,13,Delaware,State,0.9297338630583307,0.9088,0.9170487703209671,0.9320419180692283,0.9411764705882353,0.9387503847337643,0.935251798561151,0.9285714285714286,0.9230769230769231,0.9266409266409267,0.900001500005,0.9134406263592867,0.9002572163475279,0.8913142337426103,0.8974358974358975,0.9065915627996165,0.91,0.9316217996686942,0.92,0.9190280269105171,0.9054054054054054,0.9111111111111111,0.8999843211037943,0.901142272911562,0.8854334042530669,0.9037438226925573,0.905587668593449,0.9130434782608695,0.9262295081967213,0.9336834662547653,0.934189941785932,0.9041939207387457,0.895404536321514,0.9200133333333333,0.8986221662468514,0.9090909090909091,0.9059208532893754,0.9146341463414634,0.8874281540757676,0.9022435817948862,0.9202453987730062,0.9334733670459061,0.9422850412249706,0.9427454587261439,0.9323589061967659,0.9216157231137838,0.9077703762783291,0.9242451951976711,0.9339407744874715,0.9330172413793103,0.9281437125748503,0.922893718368562,0.9311926605504587,0.9441986234021632,0.9379689844922461,0.941202270381837,0.9475094633470302,0.9298892988929889,0.9080262458378802,0.9207391741039626,0.9392712308804119,0.913363260332831,0.9159347553324969,0.9482758620689655,0.9494997023430412,0.9407001667063587,0.9455331822697403,0.9444444444444444,0.932258370782961,0.9422394320748628,0.9532330520227896,0.9268306233564206,0.9171597633136095,0.9418607992463545,0.952683391552874,0.9600960192038408,0.9634670298794491,0.9648026036052394,0.9621621621621622,0.965646102092041,0.9554054054054054,0.9567990721948391,0.9536082474226805,0.9526462395543176,0.9534883720930233,0.9411764705882353,0.9540358983635442,0.9510412347408084,0.9653846153846154,0.9732360097323601,0.971169686985173,0.9652173913043478,0.9591056192997941,0.9666555518506169,0.9575796380217718,0.9555277728165744,0.9576427255985267,0.9618395250301346,0.9692307692307692,0.9687402282676674,0.9748097817228804,0.9805373367209198,0.9777777777777777,0.9734991887506761,0.9656882419911044,0.9665108061943378,0.9636363636363636,0.9629629629629629,0.9644970414201184,0.9616005162955792,0.9597188429305218,0.9549459602402102
46,52,South Dakota,State,,,,,,,,,,,,,,,,,,,,0.9480494869920679,0.9321182837495046,0.9403761504601841,0.9262104583602324,0.9221129408520996,0.9219330855018587,0.9,0.9398119122257054,0.9494638820133692,0.9577553397607328,0.9586116856866462,0.9708895787131469,0.9627853881278539,0.9646942605946853,0.9535957186277937,0.9498538652849942,0.9565217391304348,0.9478260869565217,0.9384469696969697,0.9668815292287175,0.9739826551034023,0.9706998651763372,0.9726027397260274,0.9702850212249848,0.9749843652282677,0.9715358036458954,0.9724011683403972,0.9716981132075472,0.9586578789694428,0.9579029850746268,0.954253037884203,0.9606200304193746,0.9667459088898718,0.9737191974508284,0.9763349427428005,0.9744168547780286,0.9683866824738194,0.9737827715355806,0.9711595055915244,0.9670697803725327,0.958103280285807,0.9601936525013448,0.9461517525382813,0.9636767976278725,0.9803921568627451,0.9726027397260274,0.9690402476780186,0.9776785714285714,0.9703593923675435,0.9717223650385605,0.9623430962343096,0.9563825530212084,0.9621621621621622,0.9676470588235294,0.9693558474046279,0.9781818181818182,0.9764096299571616,0.9740400216333153,0.981054307099088,0.9838799332962757,0.9742528735632184,0.9729407869696922,0.9699909063352531,0.9672400105215333,0.9596141903431143,0.9677158999192897,0.9577733140775169,0.9667416782423612,0.9795748228428511,0.9830508474576272,0.9852239954959613,0.9925898480918859,0.9851851851851852,0.9812343619683069,0.97581317764804,0.970873786407767,0.9703620547575713,0.9725453699395068,0.9701492537313433,0.9727726624017807,0.9815250686502894,0.988009592326139,0.988491806249695,0.9859721077416375,0.9811465948441709,0.9826086956521739,0.9711595055915244,0.9694897587049647,0.9685614480787551,0.9637448370812299,0.9673115410273516,0.9795748228428511,0.9801877381478029
47,3,Alaska,State,0.9740235585348465,0.9681541218637992,0.9983050847457627,0.996997201764683,1,1,1,1,0.9850243354548858,1,0.9773030303030303,0.9724832214765101,0.9782895322939866,0.9702890181914479,0.9843076923076923,1,1,1,1,1,0.9843701156611441,1,0.9730330831248263,0.9799919967987195,0.9806451612903225,0.984776119402985,0.9981497928980096,1,1,1,1,1,1,1,0.9914801409468017,0.9842214152652227,0.9831967213114754,1,1,1,1,1,1,1,1,1,0.9916030534351145,0.9755998373322489,0.9796078431372549,1,1,1,1,1,1,1,1,1,0.9864,0.9832125331294657,0.9835616438356164,1,1,1,1,1,1,1,1,1,1,0.9931954273271638,0.995260663507109,1,1,1,1,1,1,1,1,0.9959991577174142,0.9852923284893544,0.9828913476173751,0.9785867237687366,1,1,1,1,1,1,1,1,1,0.995702005730659,0.9866175978588156,0.9862986301369863,1,1,1,1,1,1,1,1,1,1,0.9976312235726461,1,1.0268464677490128,1.0493821208376648,1.0708569523174392
48,37,North Dakota,State,0.9739826551034023,0.9596774193548387,0.96,0.9766585809581565,0.9617058311575283,0.9755011135857461,0.9714285714285714,0.9771850105519326,0.9702850212249848,0.9753710901323229,0.9663483401546157,0.9746192893401016,0.9607686148919136,0.9619860356865787,0.9562346630282614,0.9832272990167727,0.9568396226415095,0.9729526598340654,0.9786768726079825,0.9786167589635798,0.9591194968553459,0.9590723055934516,0.9657102869139258,0.9524175035680511,0.9567950082244321,0.9503167722574192,0.958804373880938,0.9824135839902971,0.9758503401360544,0.979708139262444,0.9813953488372092,0.9870660313138189,0.9836067311701804,0.9833296288064014,0.9742075692685674,0.974176888315042,0.9683891660727013,0.9714098107377366,0.9816987431660917,0.9860185185185185,0.9943714821763602,1,0.994413407821229,1,0.9838018103858981,0.9885473176612417,0.9769230769230769,0.9654197477163984,0.9655208674981178,0.9783301465901848,0.975609756097561,0.9992865916446014,0.995,0.9973677283495657,0.9911573830745251,0.9879839786381842,0.9889932016833927,0.9828872312417727,0.9829059829059829,0.9897984082471216,0.9729656663963233,0.9755419677598666,0.9994784207641578,0.987385819921705,1,0.997867803837953,1,1,0.9856456043956044,0.979622641509434,0.9722222222222222,0.9738088604067986,0.9717062017719348,0.9749067480501865,0.9792588495575221,0.9809523809523809,0.9844961240310077,0.9855521155830753,0.9833841980332316,0.9831460674157303,0.9791400595998297,0.975869927737632,0.9762050030506406,0.970323441147049,0.9583991574512901,0.9620253164556962,0.9709090909090909,0.9774011299435028,0.9796610169491525,0.9848484848484849,0.98,0.9692307692307692,0.9663686675180928,0.968503937007874,0.9624073494796486,0.9548387096774194,0.9543355566957414,0.9553058676654183,0.9545454545454546,0.9666666666666667,0.974487423869078,0.9787367104440275,0.9759903961584634,0.9672131147540983,0.9666666666666667,0.9612493488168352,0.9576837416481069,0.9458674191355892,0.9484693330884266,0.9463087248322147,0.9562563580874873,0.9650655021834061
49,58,Vermont,State,0.8984809188588366,0.883054892601432,0.8902691511387164,0.9003601440576231,0.8805031446540881,0.9329608938547486,0.925764192139738,0.9398797595190381,0.9273182957393483,0.9057398630858347,0.9144734320501846,0.9114791845757092,0.9281930547380812,0.8809632683201941,0.9136645962732919,0.9247104247104247,0.906816760475297,0.9269756585528509,0.9379689844922461,0.9335408329627983,0.9270866141732284,0.9140958605664488,0.9043352054016534,0.8844444444444445,0.8850574712643678,0.9052125828615382,0.9276190476190476,0.9337200598852842,0.9217892830825118,0.9373354397051079,0.9472567444680207,0.9333333333333333,0.9493237459339154,0.9160864785635764,0.9040347822777826,0.9107806691449815,0.909950930710397,0.9104898691972301,0.912,0.9288368105172906,0.9363831308077198,0.9428818586258032,0.9444444444444444,0.9475806451612904,0.9388727244998114,0.9288702928870293,0.9328782707622298,0.9272727272727272,0.9230769230769231,0.9163973719269324,0.9329476861167002,0.9422222222222222,0.9513850766669973,0.9623430962343096,0.9505376344086022,0.9428571428571428,0.9328018223234624,0.9131428571428571,0.9223300970873787,0.9090909090909091,0.9242646456386248,0.9,0.916955017301038,0.9367894497498863,0.9382716049382716,0.9531299642185637,0.9447236180904522,0.9438178335816131,0.9354479488468999,0.9272727272727272,0.919201030927835,0.9085545722713865,0.9266259032795998,0.91476543284463,0.938313924881089,0.9259259259259259,0.9433962264150944,0.9535442789628051,0.9575471698113207,0.946236559139785,0.9407407407407408,0.9523965141612201,0.9333333333333333,0.9375,0.9184549356223176,0.9203166226912929,0.932392,0.9543654928110022,0.9639051189987237,0.957983193277311,0.96875,0.9641873278236914,0.9578270192994996,0.9466666666666667,0.9493670886075949,0.9502376188094046,0.925,0.9456066945606695,0.9467259912588101,0.9535454491690816,0.9628768303186908,0.9649749821300929,0.9766555502620295,0.9742484526967286,0.9724324324324324,0.9609375,0.9569842738205365,0.9551400301861479,0.9449694274596998,0.9574468085106383,0.96,0.9660107334525939
50,12,District of Columbia,State,0.9654416289754972,0.9300052993054752,0.9417816520892541,0.9646174640323664,0.9630606860158312,0.9733108877261967,0.9623430962343096,0.9714538205514707,0.9574005147862157,0.9699909063352531,0.9612817089452603,0.9561643835616438,0.9415971394517283,0.9522673031026253,0.9466666666666667,0.9550948658167884,0.9585996110030564,0.96,0.9626638480844423,0.9579157069409654,0.960504093265464,0.9555224515854437,0.96,0.9547190398254228,0.9414225941422594,0.944233206590621,0.9651851851851851,0.9734831311222604,0.9801960392078416,0.9781357882623706,0.9811616490211155,0.9851402659867846,0.9783845278725825,0.9764171122994652,0.9861702875129985,0.978865406006674,0.976971891331564,0.9730270335798279,0.9817093429955595,1,1,1,1,1,1,0.9909898483595538,0.9883814965415386,0.9798994974874372,0.9769938650306749,0.9753075941086651,0.9854452256107598,0.9945566592865346,1,1,1,0.9962484368486869,0.9863013698630136,1,0.9905142856093585,0.9808977318328822,0.9714840848048459,0.9791974579548661,0.9938095238095238,1,1,1,1,1,1,1,0.992,0.9878419452887538,0.9807692307692307,0.9800453019654458,0.9985466686834463,1,1,1,1,1,0.9876875960437206,1,0.9940235749929819,0.9857142857142858,0.980716965824967,0.9882352941176471,0.9978071980728954,1,1,1,1,0.9889821608732172,0.986850940178805,1,0.9959518990355994,0.982256020278834,0.9771987584190938,0.9857142857142858,0.9929630761071921,1,1,1,1,1,0.9838449111470113,1,0.9869281045751634,0.9766277128547579,0.9749981615394043,0.9814471243042672,0.9867099216004326,1
51,62,Wyoming,State,,1.0485466666666667,1.0835290193462308,1.0762969140950793,1.0868471074380166,1.084604,1.0462719298245613,1.0572834645669291,1.0426320475344375,1.024621875,0.9788359788359788,1.0513333333333332,1.0857083708972324,1.0638691588785048,1.0655160256410257,1.0424437030859048,1.027078947368421,1.0776054324517512,1.0619454545454545,1.04484375,1.0261639091958445,1.036780172413793,1.0205514273990928,1.0354423076923076,1.0564235294117648,1.059251497005988,1.0357094757094758,1.074502501389661,1.0650691823899372,1.0603220579674004,1.0422064896755163,1.0438356164383562,1.0428926174496644,1.0219414634146342,1.0607617868091919,1.0343152173913044,1.0196351955574705,1.0148199921898122,1.0531408775981523,1.0535823882588393,1.0660034552989626,1.0668164383561645,1.025387045813586,1.0418342245989305,1.0396077326705329,1.0451658291457286,1.026615969581749,1.04429520771712,1.0310051282051282,1,1.0413386243386242,0.9983333333333333,1.020507101049172,1.0384615384615385,1.000097138356524,1.0040540540540541,1.0303598484848484,1.0257448979591837,1,1.0570983157894736,1,1,1,1,1,1.0335789473684212,1.050938775510204,1.0235941176470589,1,1,1,1.0105855096882899,0.9978615384615385,1.0093157155797101,1.0097866451274349,1,1.007827604201389,1.0503142857142858,1.0244878048780488,1,1,1,1,1,0.9767441860465116,1.0085106382978724,1,1,1.0124280084874204,1,1.0017930836996984,1.0368278677931735,1,1.0062857142857142,1,1,1,0.9976947368421053,1.012951282051282,1.0500657750387197,1.0005885815185402,1.0158297641509435,1.0092744949142762,1.0049671082686158,1,1.0231292993938907,1,1,1.009041090892072,1,1.0009089469517023,1
